value
2.6390573296152584
2.6390573296152584
2.6390573296152584
2.6390573296152584
2.6390573296152584
2.6390573296152584
3.6635616461296463
2.302585092994046
2.302585092994046
1.6094379124341003
1.791759469228055
1.9459101490553132
1.9459101490553132
3.5553480614894135
2.5649493574615367
2.6390573296152584
2.4849066497880004
1.3862943611198906
0.6931471805599453
2.0794415416798357
