,w = 0,w = 0.25,w = 0.5,w = 1
1,0.919583333333333,0.919583333333333,0.919583333333333,0.919583333333333
2,0.916066666666667,0.928966666666667,0.93675,0.94415
3,0.916366666666667,0.932333333333333,0.942766666666667,0.9501
4,0.91385,0.934266666666667,0.945216666666667,0.95275
5,0.914483333333333,0.936683333333333,0.94905,0.95605
