,w = 0,w = 0.25,w = 0.5,w = 1
1,0.695881339373045,0.695881339373045,0.695881339373045,0.695881339373045
2,1.54835503213371,0.847399599743312,1.10113198394242,2.23247748752283
3,1.42403720614811,0.960009594421535,1.80974703489051,4.08152051507614
4,1.99925632648888,1.07366281383702,2.38921524512966,5.85272965298282
5,2.18183259849138,1.19860497412219,2.79835038668148,6.90329073140447
