,w = 0,w = 0.25,w = 0.5,w = 1
1,0.959216666666667,0.959216666666667,0.959216666666667,0.959216666666667
2,0.95575,0.9506,0.947466666666667,0.94285
3,0.95815,0.946383333333333,0.94115,0.92775
4,0.954733333333333,0.941333333333333,0.932433333333333,0.918916666666667
5,0.953883333333333,0.938166666666667,0.9261,0.90505
