value
2.0794415416798357
1.6094379124341003
2.1972245773362196
0.6931471805599453
0.6931471805599453
1.6094379124341003
1.791759469228055
1.6094379124341003
2.0794415416798357
1.791759469228055
1.3862943611198906
1.3862943611198906
1.6094379124341003
1.9459101490553132
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.0
0.0
0.6931471805599453
0.0
0.0
0.0
0.0
0.0
0.0
0.6931471805599453
1.0986122886681098
1.0986122886681098
1.3862943611198906
1.0986122886681098
1.791759469228055
2.1972245773362196
1.6094379124341003
1.6094379124341003
1.791759469228055
1.6094379124341003
1.791759469228055
1.791759469228055
1.791759469228055
1.791759469228055
1.791759469228055
1.791759469228055
1.9459101490553132
2.1972245773362196
0.6931471805599453
1.0986122886681098
1.6094379124341003
0.6931471805599453
0.6931471805599453
0.6931471805599453
1.0986122886681098
0.6931471805599453
0.6931471805599453
2.1972245773362196
1.9459101490553132
2.302585092994046
1.3862943611198906
1.3862943611198906
1.0986122886681098
1.0986122886681098
1.791759469228055
1.6094379124341003
1.791759469228055
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.6931471805599453
1.791759469228055
1.0986122886681098
0.6931471805599453
1.3862943611198906
1.3862943611198906
1.3862943611198906
1.3862943611198906
1.6094379124341003
1.6094379124341003
1.6094379124341003
1.6094379124341003
1.6094379124341003
1.6094379124341003
2.4849066497880004
1.6094379124341003
2.0794415416798357
1.791759469228055
1.9459101490553132
0.6931471805599453
1.0986122886681098
0.6931471805599453
2.4849066497880004
2.302585092994046
0.6931471805599453
1.0986122886681098
2.1972245773362196
1.0986122886681098
1.3862943611198906
1.0986122886681098
1.0986122886681098
1.0986122886681098
1.0986122886681098
0.6931471805599453
1.3862943611198906
0.6931471805599453
0.6931471805599453
1.0986122886681098
1.0986122886681098
1.0986122886681098
1.0986122886681098
1.6094379124341003
1.3862943611198906
1.791759469228055
2.4849066497880004
1.791759469228055
1.6094379124341003
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.6931471805599453
1.3862943611198906
1.0986122886681098
1.0986122886681098
1.0986122886681098
1.0986122886681098
2.302585092994046
1.0986122886681098
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.6931471805599453
0.6931471805599453
1.0986122886681098
0.6931471805599453
0.6931471805599453
0.6931471805599453
1.0986122886681098
1.3862943611198906
2.4849066497880004
1.3862943611198906
1.0986122886681098
1.0986122886681098
1.3862943611198906
1.0986122886681098
2.4849066497880004
0.6931471805599453
0.6931471805599453
0.6931471805599453
1.791759469228055
1.6094379124341003
1.3862943611198906
1.0986122886681098
1.0986122886681098
1.791759469228055
1.9459101490553132
1.6094379124341003
2.3978952727983707
0.6931471805599453
0.6931471805599453
0.0
0.6931471805599453
1.9459101490553132
2.833213344056216
3.4339872044851463
1.791759469228055
2.6390573296152584
1.6094379124341003
1.3862943611198906
2.833213344056216
0.6931471805599453
0.6931471805599453
1.791759469228055
1.791759469228055
1.6094379124341003
1.3862943611198906
1.6094379124341003
1.3862943611198906
1.3862943611198906
1.0986122886681098
1.0986122886681098
1.0986122886681098
1.0986122886681098
1.0986122886681098
1.6094379124341003
1.3862943611198906
1.3862943611198906
1.3862943611198906
1.0986122886681098
1.9459101490553132
0.6931471805599453
1.0986122886681098
0.6931471805599453
2.0794415416798357
2.1972245773362196
1.9459101490553132
1.3862943611198906
1.6094379124341003
1.3862943611198906
1.791759469228055
0.6931471805599453
1.3862943611198906
1.6094379124341003
2.5649493574615367
2.1972245773362196
